所属区,初中学校代码,初中学校名称,招生高中名称,招生高中代码,分配名额数
青浦区,185008,上海市宋庆龄学校,复旦大学附属中学青浦分校,182002,1
青浦区,185008,上海市宋庆龄学校,上海市青浦高级中学,182001,3
青浦区,185008,上海市宋庆龄学校,上海市朱家角中学,183002,3
青浦区,185009,上海市佳信学校,上海市上海中学,42032,0
青浦区,185009,上海市佳信学校,上海交通大学附属中学,102056,0
青浦区,185009,上海市佳信学校,复旦大学附属中学,102057,0
青浦区,185009,上海市佳信学校,华东师范大学第二附属中学,152003,0
青浦区,185009,上海市佳信学校,上海师范大学附属中学,152006,0
青浦区,185009,上海市佳信学校,复旦大学附属中学青浦分校,182002,1
青浦区,185009,上海市佳信学校,上海市青浦高级中学,182001,1
青浦区,185009,上海市佳信学校,上海市朱家角中学,183002,1
青浦区,185011,上海五浦汇实验学校,上海市上海中学,42032,0
青浦区,185011,上海五浦汇实验学校,上海交通大学附属中学,102056,0
青浦区,185011,上海五浦汇实验学校,复旦大学附属中学,102057,0
青浦区,185011,上海五浦汇实验学校,华东师范大学第二附属中学,152003,0
青浦区,185011,上海五浦汇实验学校,上海师范大学附属中学,152006,0
青浦区,185011,上海五浦汇实验学校,复旦大学附属中学青浦分校,182002,5
青浦区,185011,上海五浦汇实验学校,上海市青浦高级中学,182001,11
青浦区,185011,上海五浦汇实验学校,上海市朱家角中学,183002,11
青浦区,185012,上海青浦区世外学校,上海市上海中学,42032,0
青浦区,185012,上海青浦区世外学校,上海交通大学附属中学,102056,0
青浦区,185012,上海青浦区世外学校,复旦大学附属中学,102057,0
青浦区,185012,上海青浦区世外学校,华东师范大学第二附属中学,152003,0
青浦区,185012,上海青浦区世外学校,上海师范大学附属中学,152006,0
青浦区,185012,上海青浦区世外学校,复旦大学附属中学青浦分校,182002,2
青浦区,185012,上海青浦区世外学校,上海市青浦高级中学,182001,4
青浦区,185012,上海青浦区世外学校,上海市朱家角中学,183002,4
青浦区,185013,上海青浦平和双语学校,上海市上海中学,42032,0
青浦区,185013,上海青浦平和双语学校,上海交通大学附属中学,102056,0
青浦区,185013,上海青浦平和双语学校,复旦大学附属中学,102057,0
青浦区,185013,上海青浦平和双语学校,华东师范大学第二附属中学,152003,0
青浦区,185013,上海青浦平和双语学校,上海师范大学附属中学,152006,0
青浦区,185013,上海青浦平和双语学校,复旦大学附属中学青浦分校,182002,2
青浦区,185013,上海青浦平和双语学校,上海市青浦高级中学,182001,4
青浦区,185013,上海青浦平和双语学校,上海市朱家角中学,183002,4
青浦区,185014,上海青浦区协和双语学校,上海市上海中学,42032,0
青浦区,185014,上海青浦区协和双语学校,上海交通大学附属中学,102056,0
青浦区,185014,上海青浦区协和双语学校,复旦大学附属中学,102057,0
青浦区,185014,上海青浦区协和双语学校,华东师范大学第二附属中学,152003,0
青浦区,185014,上海青浦区协和双语学校,上海师范大学附属中学,152006,0
青浦区,185014,上海青浦区协和双语学校,复旦大学附属中学青浦分校,182002,1
青浦区,185014,上海青浦区协和双语学校,上海市青浦高级中学,182001,3
青浦区,185014,上海青浦区协和双语学校,上海市朱家角中学,183002,3
青浦区,185019,上海青浦兰生学校,上海市上海中学,42032,0
青浦区,185019,上海青浦兰生学校,上海交通大学附属中学,102056,0
青浦区,185019,上海青浦兰生学校,复旦大学附属中学,102057,0
青浦区,185019,上海青浦兰生学校,华东师范大学第二附属中学,152003,1
青浦区,185019,上海青浦兰生学校,上海师范大学附属中学,152006,0
青浦区,185019,上海青浦兰生学校,复旦大学附属中学青浦分校,182002,2
青浦区,185019,上海青浦兰生学校,上海市青浦高级中学,182001,6
青浦区,185019,上海青浦兰生学校,上海市朱家角中学,183002,6
松江区,171001,上海市松江区第七中学,上海市松江二中,0,15
松江区,171001,上海市松江区第七中学,上海市松江一中,0,14
松江区,171001,上海市松江区第七中学,上海外国语大学附属外国语学校松江云间中学,0,15
松江区,171001,上海市松江区第七中学,华东师范大学第二附属中学松江分校,0,6
松江区,171001,上海市松江区第七中学,上海师范大学附属中学松江分校,0,1
松江区,171002,上海对外经贸大学附属松江实验学校花园分校,上海市松江二中,0,10
松江区,171002,上海对外经贸大学附属松江实验学校花园分校,上海市松江一中,0,10
松江区,171002,上海对外经贸大学附属松江实验学校花园分校,上海外国语大学附属外国语学校松江云间中学,0,10
松江区,171002,上海对外经贸大学附属松江实验学校花园分校,华东师范大学第二附属中学松江分校,0,4
松江区,171002,上海对外经贸大学附属松江实验学校花园分校,上海师范大学附属中学松江分校,0,1
松江区,171003,上海市松江区第五中学,上海市松江二中,0,5
松江区,171003,上海市松江区第五中学,上海市松江一中,0,6
松江区,171003,上海市松江区第五中学,上海外国语大学附属外国语学校松江云间中学,0,5
松江区,171003,上海市松江区第五中学,华东师范大学第二附属中学松江分校,0,2
松江区,171003,上海市松江区第五中学,上海师范大学附属中学松江分校,0,1
松江区,171004,上海市松江四中初级中学,上海市松江二中,0,5
松江区,171004,上海市松江四中初级中学,上海市松江一中,0,5
松江区,171004,上海市松江四中初级中学,上海外国语大学附属外国语学校松江云间中学,0,5
松江区,171004,上海市松江四中初级中学,华东师范大学第二附属中学松江分校,0,2
松江区,171004,上海市松江四中初级中学,上海师范大学附属中学松江分校,0,1
松江区,171006,上海市松江区九亭中学,上海市松江二中,0,13
松江区,171006,上海市松江区九亭中学,上海市松江一中,0,14
松江区,171006,上海市松江区九亭中学,上海外国语大学附属外国语学校松江云间中学,0,14
松江区,171006,上海市松江区九亭中学,华东师范大学第二附属中学松江分校,0,5
松江区,171006,上海市松江区九亭中学,上海师范大学附属中学松江分校,0,1
松江区,171013,上海市松江区第六中学,上海市松江二中,0,8
松江区,171013,上海市松江区第六中学,上海市松江一中,0,7
松江区,171013,上海市松江区第六中学,上海外国语大学附属外国语学校松江云间中学,0,8
松江区,171013,上海市松江区第六中学,华东师范大学第二附属中学松江分校,0,2
松江区,171013,上海市松江区第六中学,上海师范大学附属中学松江分校,0,1
松江区,171015,上海市松江区九亭第二中学,上海市松江二中,0,4
松江区,171015,上海市松江区九亭第二中学,上海市松江一中,0,5
松江区,171015,上海市松江区九亭第二中学,上海外国语大学附属外国语学校松江云间中学,0,5
松江区,171015,上海市松江区九亭第二中学,华东师范大学第二附属中学松江分校,0,2
松江区,171015,上海市松江区九亭第二中学,上海师范大学附属中学松江分校,0,1
松江区,174003,上海外国语大学附属外国语学校松江云间中学,上海市松江二中,0,7
松江区,174003,上海外国语大学附属外国语学校松江云间中学,上海市松江一中,0,6
松江区,174003,上海外国语大学附属外国语学校松江云间中学,上海外国语大学附属外国语学校松江云间中学,0,6
松江区,174003,上海外国语大学附属外国语学校松江云间中学,华东师范大学第二附属中学松江分校,0,2
松江区,174003,上海外国语大学附属外国语学校松江云间中学,上海师范大学附属中学松江分校,0,1
松江区,174005,上海市松江区新桥中学,上海市松江二中,0,3
松江区,174005,上海市松江区新桥中学,上海市松江一中,0,3
松江区,174005,上海市松江区新桥中学,上海外国语大学附属外国语学校松江云间中学,0,3
松江区,174005,上海市松江区新桥中学,华东师范大学第二附属中学松江分校,0,1
松江区,174005,上海市松江区新桥中学,上海师范大学附属中学松江分校,0,1
松江区,174005,上海市松江区新桥中学,上海交通大学附属中学,102056,0
松江区,174007,上海市松江区民办茸一中学,上海市松江二中,0,7
松江区,174007,上海市松江区民办茸一中学,上海市松江一中,0,7
松江区,174007,上海市松江区民办茸一中学,上海外国语大学附属外国语学校松江云间中学,0,6
松江区,174007,上海市松江区民办茸一中学,华东师范大学第二附属中学松江分校,0,2
松江区,174007,上海市松江区民办茸一中学,上海师范大学附属中学松江分校,0,1
松江区,174008,上海市松江九峰实验学校,上海市松江二中,0,7
松江区,174008,上海市松江九峰实验学校,上海市松江一中,0,6
松江区,174008,上海市松江九峰实验学校,上海外国语大学附属外国语学校松江云间中学,0,7
松江区,174008,上海市松江九峰实验学校,华东师范大学第二附属中学松江分校,0,2
松江区,174008,上海市松江九峰实验学校,上海师范大学附属中学松江分校,0,1
松江区,174008,上海市松江九峰实验学校,复旦大学附属中学,102057,0
松江区,174013,上海领科双语学校,上海市松江二中,0,2
松江区,174013,上海领科双语学校,上海市松江一中,0,2
松江区,174013,上海领科双语学校,上海外国语大学附属外国语学校松江云间中学,0,2
松江区,174013,上海领科双语学校,华东师范大学第二附属中学松江分校,0,1
松江区,174013,上海领科双语学校,上海师范大学附属中学松江分校,0,1
松江区,174013,上海领科双语学校,复旦大学附属中学,102057,0
松江区,175001,上海市松江区洞泾学校,上海市松江二中,0,5
松江区,175001,上海市松江区洞泾学校,上海市松江一中,0,5
松江区,175001,上海市松江区洞泾学校,上海外国语大学附属外国语学校松江云间中学,0,5
松江区,175001,上海市松江区洞泾学校,华东师范大学第二附属中学松江分校,0,1
松江区,175001,上海市松江区洞泾学校,上海师范大学附属中学松江分校,0,1
松江区,175002,上海市松江区李塔汇学校,上海市松江二中,0,1
松江区,175002,上海市松江区李塔汇学校,上海市松江一中,0,1
松江区,175002,上海市松江区李塔汇学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175002,上海市松江区李塔汇学校,华东师范大学第二附属中学松江分校,0,1
松江区,175002,上海市松江区李塔汇学校,上海师范大学附属中学松江分校,0,1
松江区,175002,上海市松江区李塔汇学校,上海市上海中学,42032,0
松江区,175003,上海市松江区古松学校,上海市松江二中,0,1
松江区,175003,上海市松江区古松学校,上海市松江一中,0,1
松江区,175003,上海市松江区古松学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175003,上海市松江区古松学校,华东师范大学第二附属中学松江分校,0,1
松江区,175003,上海市松江区古松学校,上海师范大学附属中学松江分校,0,1
松江区,175003,上海市松江区古松学校,上海交通大学附属中学,102056,0
松江区,175004,上海市松江区泖港学校,上海市松江二中,0,1
松江区,175004,上海市松江区泖港学校,上海市松江一中,0,1
松江区,175004,上海市松江区泖港学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175004,上海市松江区泖港学校,华东师范大学第二附属中学松江分校,0,1
松江区,175004,上海市松江区泖港学校,上海师范大学附属中学松江分校,0,1
松江区,175004,上海市松江区泖港学校,上海师范大学附属中学,152006,0
松江区,175005,上海市松江区民乐学校,上海市松江二中,0,7
松江区,175005,上海市松江区民乐学校,上海市松江一中,0,7
松江区,175005,上海市松江区民乐学校,上海外国语大学附属外国语学校松江云间中学,0,6
松江区,175005,上海市松江区民乐学校,华东师范大学第二附属中学松江分校,0,3
松江区,175005,上海市松江区民乐学校,上海师范大学附属中学松江分校,0,2
松江区,175007,上海市松江区泗泾实验学校,上海市松江二中,0,3
松江区,175007,上海市松江区泗泾实验学校,上海市松江一中,0,3
松江区,175007,上海市松江区泗泾实验学校,上海外国语大学附属外国语学校松江云间中学,0,3
松江区,175007,上海市松江区泗泾实验学校,华东师范大学第二附属中学松江分校,0,1
松江区,175007,上海市松江区泗泾实验学校,上海师范大学附属中学松江分校,0,1
松江区,175008,上海市松江区佘山外国语实验学校,上海市松江二中,0,2
松江区,175008,上海市松江区佘山外国语实验学校,上海市松江一中,0,2
松江区,175008,上海市松江区佘山外国语实验学校,上海外国语大学附属外国语学校松江云间中学,0,2
松江区,175008,上海市松江区佘山外国语实验学校,华东师范大学第二附属中学松江分校,0,1
松江区,175008,上海市松江区佘山外国语实验学校,上海师范大学附属中学松江分校,0,1
松江区,175009,上海市松江区五厍学校,上海市松江二中,0,1
松江区,175009,上海市松江区五厍学校,上海市松江一中,0,1
松江区,175009,上海市松江区五厍学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175009,上海市松江区五厍学校,华东师范大学第二附属中学松江分校,0,1
松江区,175009,上海市松江区五厍学校,上海师范大学附属中学松江分校,0,1
松江区,175010,东华大学附属实验学校松江小昆山分校,上海市松江二中,0,2
松江区,175010,东华大学附属实验学校松江小昆山分校,上海市松江一中,0,2
松江区,175010,东华大学附属实验学校松江小昆山分校,上海外国语大学附属外国语学校松江云间中学,0,3
松江区,175010,东华大学附属实验学校松江小昆山分校,华东师范大学第二附属中学松江分校,0,1
松江区,175010,东华大学附属实验学校松江小昆山分校,上海师范大学附属中学松江分校,0,1
松江区,175010,东华大学附属实验学校松江小昆山分校,上海师范大学附属中学,152006,0
松江区,175011,上海市松江区仓桥学校,上海市松江二中,0,6
松江区,175011,上海市松江区仓桥学校,上海市松江一中,0,5
松江区,175011,上海市松江区仓桥学校,上海外国语大学附属外国语学校松江云间中学,0,6
松江区,175011,上海市松江区仓桥学校,华东师范大学第二附属中学松江分校,0,2
松江区,175011,上海市松江区仓桥学校,上海师范大学附属中学松江分校,0,1
松江区,175012,上海市松江区佘山学校,上海市松江二中,0,2
松江区,175012,上海市松江区佘山学校,上海市松江一中,0,2
松江区,175012,上海市松江区佘山学校,上海外国语大学附属外国语学校松江云间中学,0,2
松江区,175012,上海市松江区佘山学校,华东师范大学第二附属中学松江分校,0,1
松江区,175012,上海市松江区佘山学校,上海师范大学附属中学松江分校,0,1
松江区,175012,上海市松江区佘山学校,华东师范大学第二附属中学,152003,0
松江区,175013,上海市三新学校,上海市松江二中,0,8
松江区,175013,上海市三新学校,上海市松江一中,0,8
松江区,175013,上海市三新学校,上海外国语大学附属外国语学校松江云间中学,0,8
松江区,175013,上海市三新学校,华东师范大学第二附属中学松江分校,0,3
松江区,175013,上海市三新学校,上海师范大学附属中学松江分校,0,1
松江区,175013,上海市三新学校,上海市上海中学,42032,0
松江区,175014,上海市松江区车墩学校,上海市松江二中,0,2
松江区,175014,上海市松江区车墩学校,上海市松江一中,0,2
松江区,175014,上海市松江区车墩学校,上海外国语大学附属外国语学校松江云间中学,0,2
松江区,175014,上海市松江区车墩学校,华东师范大学第二附属中学松江分校,0,1
松江区,175014,上海市松江区车墩学校,上海师范大学附属中学松江分校,0,1
松江区,175015,上海市松江区张泽学校,上海市松江二中,0,1
松江区,175015,上海市松江区张泽学校,上海市松江一中,0,1
松江区,175015,上海市松江区张泽学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175015,上海市松江区张泽学校,华东师范大学第二附属中学松江分校,0,1
松江区,175015,上海市松江区张泽学校,上海师范大学附属中学松江分校,0,1
松江区,175016,上海市松江区天马山学校,上海市松江二中,0,1
松江区,175016,上海市松江区天马山学校,上海市松江一中,0,1
松江区,175016,上海市松江区天马山学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175016,上海市松江区天马山学校,华东师范大学第二附属中学松江分校,0,1
松江区,175016,上海市松江区天马山学校,上海师范大学附属中学松江分校,0,1
松江区,175017,上海戏剧学院附属松江实验学校,上海市松江二中,0,1
松江区,175017,上海戏剧学院附属松江实验学校,上海市松江一中,0,1
松江区,175017,上海戏剧学院附属松江实验学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175017,上海戏剧学院附属松江实验学校,华东师范大学第二附属中学松江分校,0,1
松江区,175017,上海戏剧学院附属松江实验学校,上海师范大学附属中学松江分校,0,1
松江区,175018,上海市西外外国语学校,上海市松江二中,0,7
松江区,175018,上海市西外外国语学校,上海市松江一中,0,7
松江区,175018,上海市西外外国语学校,上海外国语大学附属外国语学校松江云间中学,0,6
松江区,175018,上海市西外外国语学校,华东师范大学第二附属中学松江分校,0,3
松江区,175018,上海市西外外国语学校,上海师范大学附属中学松江分校,0,1
松江区,175018,上海市西外外国语学校,上海交通大学附属中学,102056,0
松江区,175019,上海市松江区叶榭学校,上海市松江二中,0,1
松江区,175019,上海市松江区叶榭学校,上海市松江一中,0,1
松江区,175019,上海市松江区叶榭学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175019,上海市松江区叶榭学校,华东师范大学第二附属中学松江分校,0,1
松江区,175019,上海市松江区叶榭学校,上海师范大学附属中学松江分校,0,1
松江区,175020,上海外国语大学松江外国语学校,上海市松江二中,0,12
松江区,175020,上海外国语大学松江外国语学校,上海市松江一中,0,13
松江区,175020,上海外国语大学松江外国语学校,上海外国语大学附属外国语学校松江云间中学,0,13
松江区,175020,上海外国语大学松江外国语学校,华东师范大学第二附属中学松江分校,0,4
松江区,175020,上海外国语大学松江外国语学校,上海师范大学附属中学松江分校,0,1
松江区,175022,上海市松江区新浜学校,上海市松江二中,0,1
松江区,175022,上海市松江区新浜学校,上海市松江一中,0,1
松江区,175022,上海市松江区新浜学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175022,上海市松江区新浜学校,华东师范大学第二附属中学松江分校,0,1
松江区,175022,上海市松江区新浜学校,上海师范大学附属中学松江分校,0,1
松江区,175022,上海市松江区新浜学校,华东师范大学第二附属中学,152003,0
松江区,175023,东华大学附属实验学校,上海市松江二中,0,10
松江区,175023,东华大学附属实验学校,上海市松江一中,0,10
松江区,175023,东华大学附属实验学校,上海外国语大学附属外国语学校松江云间中学,0,10
松江区,175023,东华大学附属实验学校,华东师范大学第二附属中学松江分校,0,3
松江区,175023,东华大学附属实验学校,上海师范大学附属中学松江分校,0,1
松江区,175024,上海市赫贤学校,上海市松江二中,0,1
松江区,175024,上海市赫贤学校,上海市松江一中,0,1
松江区,175024,上海市赫贤学校,上海外国语大学附属外国语学校松江云间中学,0,1
松江区,175024,上海市赫贤学校,华东师范大学第二附属中学松江分校,0,1
松江区,175024,上海市赫贤学校,上海师范大学附属中学松江分校,0,1
松江区,175026,华东政法大学附属松江实验学校,上海市松江二中,0,9
松江区,175026,华东政法大学附属松江实验学校,上海市松江一中,0,9
松江区,175026,华东政法大学附属松江实验学校,上海外国语大学附属外国语学校松江云间中学,0,9
松江区,175026,华东政法大学附属松江实验学校,华东师范大学第二附属中学松江分校,0,4
松江区,175026,华东政法大学附属松江实验学校,上海师范大学附属中学松江分校,0,1
松江区,175028,上海市松江区新闵学校,上海市松江二中,0,5
松江区,175028,上海市松江区新闵学校,上海市松江一中,0,5
松江区,175028,上海市松江区新闵学校,上海外国语大学附属外国语学校松江云间中学,0,5
松江区,175028,上海市松江区新闵学校,华东师范大学第二附属中学松江分校,0,2
松江区,175028,上海市松江区新闵学校,上海师范大学附属中学松江分校,0,1
松江区,175029,上海师范大学附属松江实验学校,上海市松江二中,0,4
松江区,175029,上海师范大学附属松江实验学校,上海市松江一中,0,5
松江区,175029,上海师范大学附属松江实验学校,上海外国语大学附属外国语学校松江云间中学,0,4
松江区,175029,上海师范大学附属松江实验学校,华东师范大学第二附属中学松江分校,0,1
松江区,175029,上海师范大学附属松江实验学校,上海师范大学附属中学松江分校,0,1
松江区,175030,上海工程技术大学附属松江泗泾实验学校,上海市松江二中,0,3
松江区,175030,上海工程技术大学附属松江泗泾实验学校,上海市松江一中,0,3
松江区,175030,上海工程技术大学附属松江泗泾实验学校,上海外国语大学附属外国语学校松江云间中学,0,3
松江区,175030,上海工程技术大学附属松江泗泾实验学校,华东师范大学第二附属中学松江分校,0,1
松江区,175030,上海工程技术大学附属松江泗泾实验学校,上海师范大学附属中学松江分校,0,1
松江区,175032,上海市三新学校松江思贤分校,上海市松江二中,0,1
松江区,175032,上海市三新学校松江思贤分校,上海市松江一中,0,2
松江区,175032,上海市三新学校松江思贤分校,上海外国语大学附属外国语学校松江云间中学,0,2
松江区,175032,上海市三新学校松江思贤分校,华东师范大学第二附属中学松江分校,0,1
松江区,175032,上海市三新学校松江思贤分校,上海师范大学附属中学松江分校,0,1
松江区,175037,上海市三新学校松江东部分校,上海市松江二中,0,7
松江区,175037,上海市三新学校松江东部分校,上海市松江一中,0,6
松江区,175037,上海市三新学校松江东部分校,上海外国语大学附属外国语学校松江云间中学,0,6
松江区,175037,上海市三新学校松江东部分校,华东师范大学第二附属中学松江分校,0,2
松江区,175037,上海市三新学校松江东部分校,上海师范大学附属中学松江分校,0,1
徐汇区,41302,上海市位育初级中学,上海市南洋模范中学,42008,10
徐汇区,41302,上海市位育初级中学,上海市位育中学,42035,9
徐汇区,41302,上海市位育初级中学,上海市市二中学,42001,8
徐汇区,41302,上海市位育初级中学,上海市南洋中学,43015,8
徐汇区,41302,上海市位育初级中学,复旦大学附属中学徐汇分校,42036,3
徐汇区,41305,上海市第二初级中学,上海市南洋模范中学,42008,6
徐汇区,41305,上海市第二初级中学,上海市位育中学,42035,6
徐汇区,41305,上海市第二初级中学,上海市市二中学,42001,5
徐汇区,41305,上海市第二初级中学,上海市南洋中学,43015,5
徐汇区,41305,上海市第二初级中学,复旦大学附属中学徐汇分校,42036,3
徐汇区,41305,上海市第二初级中学,上海市上海中学,42032,2
徐汇区,41306,上海市南洋模范初级中学,上海市南洋模范中学,42008,10
徐汇区,41306,上海市南洋模范初级中学,上海市位育中学,42035,10
徐汇区,41306,上海市南洋模范初级中学,上海市市二中学,42001,10
徐汇区,41306,上海市南洋模范初级中学,上海市南洋中学,43015,9
徐汇区,41306,上海市南洋模范初级中学,复旦大学附属中学徐汇分校,42036,3
徐汇区,41316,上海市南洋初级中学,上海市南洋模范中学,42008,7
徐汇区,41316,上海市南洋初级中学,上海市位育中学,42035,7
徐汇区,41316,上海市南洋初级中学,上海市市二中学,42001,7
徐汇区,41316,上海市南洋初级中学,上海市南洋中学,43015,6
徐汇区,41316,上海市南洋初级中学,复旦大学附属中学徐汇分校,42036,3
徐汇区,41318,上海市田林中学,上海市南洋模范中学,42008,6
徐汇区,41318,上海市田林中学,上海市位育中学,42035,4
徐汇区,41318,上海市田林中学,上海市市二中学,42001,3
徐汇区,41318,上海市田林中学,上海市南洋中学,43015,3
徐汇区,41319,上海市田林第二中学,上海市南洋模范中学,42008,4
徐汇区,41319,上海市田林第二中学,上海市位育中学,42035,3
徐汇区,41319,上海市田林第二中学,上海市市二中学,42001,3
徐汇区,41319,上海市田林第二中学,上海市南洋中学,43015,4
徐汇区,41320,上海市田林第三中学,上海市南洋模范中学,42008,12
徐汇区,41320,上海市田林第三中学,上海市位育中学,42035,11
徐汇区,41320,上海市田林第三中学,上海市市二中学,42001,11
徐汇区,41320,上海市田林第三中学,上海市南洋中学,43015,10
徐汇区,41320,上海市田林第三中学,复旦大学附属中学徐汇分校,42036,4
徐汇区,41320,上海市田林第三中学,上海市上海中学,42032,1
徐汇区,41326,上海市龙苑中学,上海市南洋模范中学,42008,1
徐汇区,41326,上海市龙苑中学,上海市位育中学,42035,2
徐汇区,41326,上海市龙苑中学,上海市南洋中学,43015,1
徐汇区,41327,上海市徐汇区教育学院附属实验中学,上海市南洋模范中学,42008,10
徐汇区,41327,上海市徐汇区教育学院附属实验中学,上海市位育中学,42035,10
徐汇区,41327,上海市徐汇区教育学院附属实验中学,上海市市二中学,42001,7
徐汇区,41327,上海市徐汇区教育学院附属实验中学,上海市南洋中学,43015,9
徐汇区,41327,上海市徐汇区教育学院附属实验中学,复旦大学附属中学徐汇分校,42036,3
徐汇区,41327,上海市徐汇区教育学院附属实验中学,上海市上海中学,42032,2
徐汇区,41328,上海市徐汇区教育学院附属实验中学南部分校,上海市南洋模范中学,42008,4
徐汇区,41328,上海市徐汇区教育学院附属实验中学南部分校,上海市位育中学,42035,4
徐汇区,41328,上海市徐汇区教育学院附属实验中学南部分校,上海市市二中学,42001,3
徐汇区,41328,上海市徐汇区教育学院附属实验中学南部分校,上海市南洋中学,43015,4
徐汇区,41328,上海市徐汇区教育学院附属实验中学南部分校,复旦大学附属中学徐汇分校,42036,1
徐汇区,41329,上海市园南中学,上海市南洋模范中学,42008,9
徐汇区,41329,上海市园南中学,上海市位育中学,42035,9
徐汇区,41329,上海市园南中学,上海市市二中学,42001,7
徐汇区,41329,上海市园南中学,上海市南洋中学,43015,7
徐汇区,41329,上海市园南中学,复旦大学附属中学徐汇分校,42036,4
徐汇区,41331,上海市汾阳中学,上海市南洋模范中学,42008,2
徐汇区,41331,上海市汾阳中学,上海市位育中学,42035,3
徐汇区,41331,上海市汾阳中学,上海市南洋中学,43015,2
徐汇区,41331,上海市汾阳中学,复旦大学附属中学徐汇分校,42036,2
徐汇区,41334,上海市梅园中学,上海市南洋模范中学,42008,2
徐汇区,41334,上海市梅园中学,上海市位育中学,42035,3
徐汇区,41334,上海市梅园中学,上海市市二中学,42001,2
徐汇区,41334,上海市梅园中学,上海市南洋中学,43015,2
徐汇区,41334,上海市梅园中学,复旦大学附属中学徐汇分校,42036,2
徐汇区,41336,上海市紫阳中学,上海市南洋模范中学,42008,6
徐汇区,41336,上海市紫阳中学,上海市位育中学,42035,6
徐汇区,41336,上海市紫阳中学,上海市市二中学,42001,4
徐汇区,41336,上海市紫阳中学,上海市南洋中学,43015,4
徐汇区,41336,上海市紫阳中学,复旦大学附属中学徐汇分校,42036,1
徐汇区,41336,上海市紫阳中学,上海市上海中学,42032,1
徐汇区,41347,上海市康健外国语实验中学,上海市南洋模范中学,42008,7
徐汇区,41347,上海市康健外国语实验中学,上海市位育中学,42035,7
徐汇区,41347,上海市康健外国语实验中学,上海市市二中学,42001,6
徐汇区,41347,上海市康健外国语实验中学,上海市南洋中学,43015,8
徐汇区,41347,上海市康健外国语实验中学,复旦大学附属中学徐汇分校,42036,2
徐汇区,41363,上海市世外中学,上海市南洋模范中学,42008,9
徐汇区,41363,上海市世外中学,上海市位育中学,42035,9
徐汇区,41363,上海市世外中学,上海市市二中学,42001,10
徐汇区,41363,上海市世外中学,上海市南洋中学,43015,8
徐汇区,41363,上海市世外中学,复旦大学附属中学徐汇分校,42036,4
徐汇区,41363,上海市世外中学,上海市上海中学,42032,1
徐汇区,41385,上海市民办华育中学,上海市南洋模范中学,42008,10
徐汇区,41385,上海市民办华育中学,上海市位育中学,42035,9
徐汇区,41385,上海市民办华育中学,上海市市二中学,42001,8
徐汇区,41385,上海市民办华育中学,上海市南洋中学,43015,8
徐汇区,41385,上海市民办华育中学,复旦大学附属中学徐汇分校,42036,2
徐汇区,41385,上海市民办华育中学,上海市上海中学,42032,2
徐汇区,44103,上海市中国中学,上海市南洋模范中学,42008,8
徐汇区,44103,上海市中国中学,上海市位育中学,42035,9
徐汇区,44103,上海市中国中学,上海市市二中学,42001,8
徐汇区,44103,上海市中国中学,上海市南洋中学,43015,7
徐汇区,44103,上海市中国中学,复旦大学附属中学徐汇分校,42036,4
徐汇区,44107,上海市第五十四中学,上海市南洋模范中学,42008,4
徐汇区,44107,上海市第五十四中学,上海市位育中学,42035,3
徐汇区,44107,上海市第五十四中学,上海市市二中学,42001,2
徐汇区,44107,上海市第五十四中学,上海市南洋中学,43015,4
徐汇区,44107,上海市第五十四中学,复旦大学附属中学徐汇分校,42036,1
徐汇区,44109,上海市徐汇中学,上海市南洋模范中学,42008,12
徐汇区,44109,上海市徐汇中学,上海市位育中学,42035,13
徐汇区,44109,上海市徐汇中学,上海市市二中学,42001,10
徐汇区,44109,上海市徐汇中学,上海市南洋中学,43015,11
徐汇区,44109,上海市徐汇中学,复旦大学附属中学徐汇分校,42036,4
徐汇区,44109,上海市徐汇中学,上海市上海中学,42032,2
徐汇区,44110,上海市徐汇中学南校,上海市南洋模范中学,42008,9
徐汇区,44110,上海市徐汇中学南校,上海市位育中学,42035,7
徐汇区,44110,上海市徐汇中学南校,上海市市二中学,42001,6
徐汇区,44110,上海市徐汇中学南校,上海市南洋中学,43015,6
徐汇区,44110,上海市徐汇中学南校,复旦大学附属中学徐汇分校,42036,2
徐汇区,44111,上海市第四中学,上海市南洋模范中学,42008,11
徐汇区,44111,上海市第四中学,上海市位育中学,42035,11
徐汇区,44111,上海市第四中学,上海市市二中学,42001,9
徐汇区,44111,上海市第四中学,上海市南洋中学,43015,10
徐汇区,44111,上海市第四中学,复旦大学附属中学徐汇分校,42036,1
徐汇区,44111,上海市第四中学,上海市上海中学,42032,1
徐汇区,44114,上海市零陵中学,上海市南洋模范中学,42008,4
徐汇区,44114,上海市零陵中学,上海市位育中学,42035,3
徐汇区,44114,上海市零陵中学,上海市市二中学,42001,3
徐汇区,44114,上海市零陵中学,上海市南洋中学,43015,5
